transaction_id,request_id,waste_id,buyer_company_id,seller_company_id,transaction_date,final_quantity,final_price_per_unit,transport_cost,carbon_saving_kg,delivery_status,payment_status
TRX01205,REQ03137,WST00797,C006,C054,2026-08-08,1283.01,452.63,21174.29,707.48,Scheduled,Paid
TRX01206,REQ03138,WST00797,C019,C054,2026-07-09,1814.25,427.26,16245.52,2508.37,In Transit,Paid
TRX01207,REQ03139,WST00798,C012,C054,2026-08-13,1690.99,319.64,33759.06,4013.79,Delivered,Pending
TRX01208,REQ03144,WST00799,C015,C054,2026-07-13,2648.97,359.0,23359.35,5927.32,Delivered,Paid
TRX01209,REQ03147,WST00800,C047,C054,2026-06-30,2297.36,467.94,43211.71,1816.77,Delivered,Paid
TRX01210,REQ03148,WST00800,C013,C054,2026-08-02,1037.85,554.1,10842.17,1492.61,Delivered,Paid
TRX01211,REQ03152,WST00801,C011,C054,2026-05-28,3162.88,140.74,28026.12,7531.31,In Transit,Paid
TRX01212,REQ03153,WST00801,C026,C054,2026-06-20,720.57,152.84,17515.3,1026.71,In Transit,Pending
TRX01213,REQ03156,WST00802,C038,C054,2026-09-07,46.51,386.25,572.06,103.55,In Transit,Partially Paid
TRX01214,REQ03157,WST00802,C038,C054,2026-09-26,111.7,471.97,2563.79,68.31,Delivered,Paid
TRX01215,REQ03160,WST00802,C047,C054,2026-07-29,185.94,382.55,2555.35,275.75,Delivered,Paid
TRX01216,REQ03161,WST00803,C037,C054,2026-08-31,2227.95,104.45,44029.25,5358.63,Delivered,Paid
TRX01217,REQ03162,WST00803,C012,C054,2026-07-08,1243.23,96.65,11298.22,2537.48,Scheduled,Partially Paid
TRX01218,REQ03163,WST00803,C014,C054,2026-08-08,2724.36,104.31,39637.49,2439.65,In Transit,Paid
TRX01219,REQ03165,WST00803,C005,C054,2026-09-10,1341.77,98.78,13883.41,940.41,Delivered,Paid
TRX01220,REQ03166,WST00804,C003,C054,2026-09-02,542.95,292.67,8038.88,359.93,Delivered,Paid
TRX01221,REQ03167,WST00804,C009,C054,2026-08-13,1040.66,243.52,16952.43,1890.59,In Transit,Partially Paid
TRX01222,REQ03169,WST00804,C049,C054,2026-08-28,886.97,245.63,20646.61,443.27,Delivered,Paid
TRX01223,REQ03172,WST00805,C040,C054,2026-09-16,2406.66,346.87,50984.18,5014.52,In Transit,Paid
TRX01224,REQ03174,WST00805,C005,C054,2026-06-26,558.86,319.41,10645.38,778.7,In Transit,Paid
TRX01225,REQ03176,WST00806,C036,C054,2026-08-25,2269.67,378.92,19518.35,3599.12,Delivered,Paid
TRX01226,REQ03179,WST00806,C058,C054,2026-07-27,993.26,418.8,15928.72,478.32,In Transit,Paid
TRX01227,REQ03181,WST00807,C019,C054,2026-07-07,2666.26,317.65,43447.62,4881.31,In Transit,Paid
TRX01228,REQ03185,WST00808,C039,C055,2026-06-19,865.15,104.97,13093.93,1209.76,Delivered,Paid
TRX01229,REQ03187,WST00808,C050,C055,2026-05-30,330.43,110.36,7563.54,231.66,Delivered,Pending
TRX01230,REQ03189,WST00808,C022,C055,2026-08-06,708.94,112.5,7165.82,1596.38,Delivered,Partially Paid
TRX01231,REQ03190,WST00809,C057,C055,2026-06-06,1431.8,31.72,16318.54,2081.69,Delivered,Paid
TRX01232,REQ03197,WST00810,C040,C055,2026-06-06,2031.96,117.75,39491.45,5054.9,Delivered,Paid
TRX01233,REQ03200,WST00811,C059,C055,2026-07-01,763.79,52.3,16695.89,1344.46,Delivered,Paid
TRX01234,REQ03203,WST00812,C018,C055,2026-08-19,365.72,146.0,3004.95,766.55,Delivered,Pending
TRX01235,REQ03220,WST00816,C018,C055,2026-07-09,2825.78,189.19,57358.1,1448.11,Delivered,Paid
TRX01236,REQ03222,WST00816,C050,C055,2026-08-01,1828.18,184.24,40129.82,4353.91,Delivered,Paid
TRX01237,REQ03224,WST00816,C010,C055,2026-06-14,2141.83,209.57,41741.67,1170.3,Delivered,Partially Paid
TRX01238,REQ03225,WST00816,C003,C055,2026-08-31,672.28,209.96,12025.37,824.08,Delivered,Paid
TRX01239,REQ03229,WST00818,C032,C055,2026-07-17,4002.82,96.93,42597.71,7227.88,Scheduled,Pending
TRX01240,REQ03230,WST00818,C006,C055,2026-06-04,3010.04,126.92,36909.44,3062.9,In Transit,Paid
TRX01241,REQ03231,WST00818,C038,C055,2026-09-28,2132.49,118.76,23002.26,3243.36,Delivered,Partially Paid
TRX01242,REQ03233,WST00819,C013,C055,2026-09-29,813.31,336.39,13869.25,703.19,Delivered,Paid
TRX01243,REQ03236,WST00819,C019,C055,2026-08-12,1420.14,385.58,28525.73,2108.6,Delivered,Paid
TRX01244,REQ03241,WST00821,C016,C055,2026-08-01,128.58,58.44,1928.67,165.99,In Transit,Paid
TRX01245,REQ03244,WST00821,C036,C055,2026-09-07,83.58,46.78,1359.98,194.48,Delivered,Paid
TRX01246,REQ03254,WST00823,C023,C055,2026-07-20,3386.41,350.08,58248.89,4194.87,In Transit,Paid
TRX01247,REQ03261,WST00825,C006,C055,2026-06-19,87.0,537.25,1011.99,84.27,In Transit,Pending
TRX01248,REQ03262,WST00825,C007,C055,2026-07-22,319.24,441.12,5659.79,576.84,Delivered,Partially Paid
TRX01249,REQ03264,WST00826,C011,C055,2026-08-25,509.39,268.32,7515.99,691.46,Delivered,Paid
TRX01250,REQ03265,WST00826,C046,C055,2026-07-15,1989.72,303.4,26927.89,3296.21,Delivered,Paid
TRX01251,REQ03267,WST00827,C051,C055,2026-06-28,1721.7,287.71,42947.67,704.64,In Transit,Paid
TRX01252,REQ03268,WST00827,C042,C055,2026-06-28,833.0,290.71,16962.62,1666.01,In Transit,Paid
TRX01253,REQ03269,WST00828,C024,C056,2026-06-24,2139.36,159.43,49311.41,2879.08,Delivered,Paid
TRX01254,REQ03270,WST00828,C001,C056,2026-08-31,1140.17,142.62,28284.32,2108.73,Delivered,Paid
TRX01255,REQ03273,WST00829,C042,C056,2026-07-02,572.2,458.01,14064.81,987.92,In Transit,Paid
TRX01256,REQ03275,WST00829,C039,C056,2026-06-16,1016.04,431.99,15086.99,2148.2,Delivered,Paid
TRX01257,REQ03276,WST00829,C044,C056,2026-06-25,1564.37,513.93,35303.44,1282.47,Delivered,Pending
TRX01258,REQ03278,WST00830,C049,C056,2026-05-26,2095.08,211.29,35248.44,3288.86,Delivered,Paid
TRX01259,REQ03279,WST00830,C029,C056,2026-07-27,1976.35,237.59,46323.53,3539.55,Delivered,Pending
TRX01260,REQ03281,WST00831,C023,C056,2026-09-14,2135.98,188.45,51468.75,2232.65,Scheduled,Paid
TRX01261,REQ03282,WST00832,C002,C056,2026-07-12,262.2,489.32,3770.4,595.02,Delivered,Paid
TRX01262,REQ03283,WST00832,C003,C056,2026-06-11,247.95,434.86,5442.98,562.31,Scheduled,Paid
TRX01263,REQ03284,WST00832,C034,C056,2026-08-06,700.63,532.22,14827.41,1613.78,In Transit,Partially Paid
TRX01264,REQ03288,WST00833,C017,C056,2026-09-19,3232.22,382.54,68578.86,7905.37,In Transit,Partially Paid
TRX01265,REQ03289,WST00833,C055,C056,2026-08-30,1398.84,379.18,13766.36,891.74,Delivered,Partially Paid
TRX01266,REQ03290,WST00833,C040,C056,2026-07-26,1019.51,361.2,18359.45,2307.44,Delivered,Paid
TRX01267,REQ03293,WST00833,C044,C056,2026-07-29,2087.01,376.19,18384.5,2932.95,Scheduled,Paid
TRX01268,REQ03294,WST00834,C052,C056,2026-09-27,1279.55,421.02,28330.16,525.93,Delivered,Paid
TRX01269,REQ03303,WST00836,C039,C057,2026-08-14,1198.18,192.26,24469.33,799.9,Delivered,Pending
TRX01270,REQ03308,WST00837,C060,C057,2026-06-08,870.21,163.89,8020.49,1625.03,Delivered,Paid
TRX01271,REQ03309,WST00837,C008,C057,2026-09-03,1014.19,181.17,14812.1,1174.01,In Transit,Pending
TRX01272,REQ03310,WST00838,C052,C057,2026-07-31,102.93,49.96,2268.31,45.01,Delivered,Paid
TRX01273,REQ03312,WST00838,C021,C057,2026-09-07,428.16,50.87,6492.62,879.56,Delivered,Pending
TRX01274,REQ03313,WST00838,C025,C057,2026-08-04,277.28,38.58,3188.92,368.89,Delivered,Paid
TRX01275,REQ03314,WST00839,C050,C057,2026-06-12,975.75,314.9,11723.82,784.73,Delivered,Partially Paid
TRX01276,REQ03320,WST00840,C043,C057,2026-08-25,820.64,118.43,7480.79,644.88,Delivered,Partially Paid
TRX01277,REQ03324,WST00841,C015,C057,2026-08-04,599.17,288.63,10920.25,280.05,In Transit,Paid
TRX01278,REQ03328,WST00841,C054,C057,2026-09-14,1070.31,271.9,11256.29,961.68,Delivered,Paid
TRX01279,REQ03329,WST00842,C035,C057,2026-09-06,2297.77,369.26,53901.15,1132.54,Scheduled,Paid
TRX01280,REQ03331,WST00842,C014,C057,2026-09-03,2327.84,389.8,25729.9,3080.49,Delivered,Paid
TRX01281,REQ03336,WST00843,C012,C057,2026-09-30,739.66,388.54,13599.29,991.27,Delivered,Paid
TRX01282,REQ03338,WST00844,C015,C057,2026-07-04,440.9,64.7,4087.33,216.38,Delivered,Paid
TRX01283,REQ03339,WST00845,C038,C057,2026-05-23,264.05,146.47,3667.24,361.13,Scheduled,Paid
TRX01284,REQ03343,WST00846,C007,C057,2026-08-04,859.96,5.88,17599.37,681.1,Delivered,Paid
TRX01285,REQ03346,WST00847,C021,C057,2026-08-28,952.31,167.8,13505.74,640.81,Delivered,Paid
TRX01286,REQ03347,WST00847,C010,C057,2026-06-24,1274.66,173.34,12600.57,1910.57,Delivered,Paid
TRX01287,REQ03349,WST00848,C060,C057,2026-07-06,933.88,285.85,10895.64,880.62,Delivered,Paid
TRX01288,REQ03352,WST00849,C059,C057,2026-07-04,3377.78,132.48,36102.72,4743.07,Delivered,Paid
TRX01289,REQ03354,WST00849,C059,C057,2026-09-06,2507.44,135.75,40304.26,2316.09,Delivered,Paid
TRX01290,REQ03360,WST00850,C022,C057,2026-08-26,441.78,98.77,4536.02,1049.09,Delivered,Paid
TRX01291,REQ03365,WST00852,C013,C057,2026-05-26,1317.23,268.36,12574.24,567.63,Scheduled,Paid
TRX01292,REQ03367,WST00852,C016,C057,2026-07-20,855.64,270.48,7275.1,559.76,Delivered,Pending
TRX01293,REQ03369,WST00853,C035,C057,2026-08-02,1137.09,239.34,15966.0,2751.77,Delivered,Paid
TRX01294,REQ03370,WST00853,C036,C057,2026-07-01,1581.93,216.9,36134.63,2201.7,Delivered,Paid
TRX01295,REQ03372,WST00853,C008,C057,2026-09-15,1728.77,282.87,31980.64,1804.95,In Transit,Paid
TRX01296,REQ03373,WST00854,C040,C057,2026-09-18,4358.81,281.78,97414.79,4889.93,Delivered,Paid
TRX01297,REQ03377,WST00854,C028,C057,2026-07-27,1585.26,305.28,38314.06,2466.42,Delivered,Paid
TRX01298,REQ03380,WST00855,C009,C058,2026-09-21,594.54,234.45,11350.71,601.44,In Transit,Partially Paid
TRX01299,REQ03381,WST00856,C024,C058,2026-08-06,1056.15,76.95,18142.35,998.38,Delivered,Partially Paid
TRX01300,REQ03384,WST00857,C059,C058,2026-06-20,731.01,188.88,17591.81,1499.76,Delivered,Partially Paid
TRX01301,REQ03390,WST00858,C048,C058,2026-08-28,442.28,26.46,7211.88,861.17,Delivered,Paid
TRX01302,REQ03393,WST00859,C046,C058,2026-08-11,565.32,200.78,10769.47,564.83,In Transit,Paid
TRX01303,REQ03399,WST00861,C034,C058,2026-08-17,1745.29,345.48,38660.47,3845.57,Delivered,Paid
TRX01304,REQ03400,WST00861,C025,C058,2026-07-03,1541.76,337.97,30987.89,1659.42,Delivered,Pending
TRX01305,REQ03401,WST00861,C028,C058,2026-09-04,1351.65,314.98,22561.23,2354.15,Delivered,Pending
TRX01306,REQ03415,WST00865,C016,C058,2026-09-26,407.25,71.46,9341.17,815.74,Scheduled,Paid
TRX01307,REQ03417,WST00866,C014,C058,2026-09-03,403.18,235.25,4841.0,989.01,In Transit,Partially Paid
TRX01308,REQ03419,WST00866,C055,C058,2026-07-05,1185.87,314.14,19988.43,2318.31,Scheduled,Paid
TRX01309,REQ03420,WST00866,C038,C058,2026-07-01,611.39,295.68,4936.94,1479.82,Scheduled,Paid
TRX01310,REQ03421,WST00866,C021,C058,2026-06-25,618.18,293.75,12201.58,1522.87,In Transit,Paid
TRX01311,REQ03423,WST00867,C046,C059,2026-06-22,629.23,345.85,12361.97,646.2,In Transit,Paid
TRX01312,REQ03427,WST00868,C042,C059,2026-06-12,231.84,388.9,4405.66,440.3,Scheduled,Paid
TRX01313,REQ03428,WST00868,C035,C059,2026-07-27,101.53,307.07,2206.58,150.69,Delivered,Paid
TRX01314,REQ03429,WST00868,C005,C059,2026-09-10,114.82,385.64,1453.63,114.93,Delivered,Paid
TRX01315,REQ03431,WST00869,C049,C059,2026-09-09,737.07,177.08,13357.46,929.6,Delivered,Paid
TRX01316,REQ03433,WST00869,C014,C059,2026-07-31,785.99,191.57,16026.06,1473.45,In Transit,Paid
TRX01317,REQ03435,WST00870,C030,C059,2026-07-11,231.02,303.78,5487.12,543.3,Delivered,Paid
TRX01318,REQ03438,WST00870,C028,C059,2026-09-13,521.51,329.06,12619.9,454.72,Scheduled,Paid
TRX01319,REQ03441,WST00871,C033,C059,2026-06-19,1440.84,31.95,17291.06,626.89,Delivered,Pending
TRX01320,REQ03442,WST00871,C029,C059,2026-05-27,1692.84,28.56,13603.92,3028.48,Scheduled,Paid
TRX01321,REQ03452,WST00874,C046,C059,2026-06-04,564.27,214.91,5228.33,689.12,In Transit,Paid
TRX01322,REQ03459,WST00876,C020,C059,2026-08-01,484.53,521.64,5570.39,998.12,Delivered,Paid
TRX01323,REQ03464,WST00877,C030,C059,2026-06-14,1141.54,175.73,21453.52,2318.18,Delivered,Paid
TRX01324,REQ03465,WST00878,C020,C059,2026-07-26,3587.96,422.34,79628.39,5790.42,Scheduled,Paid
TRX01325,REQ03466,WST00878,C052,C059,2026-05-26,2316.29,516.02,28852.91,5643.1,In Transit,Pending
TRX01326,REQ03467,WST00878,C039,C059,2026-07-23,1791.87,502.85,30521.02,3778.74,Delivered,Paid
TRX01327,REQ03468,WST00878,C003,C059,2026-06-23,2175.1,495.12,33398.0,965.15,In Transit,Paid
TRX01328,REQ03474,WST00879,C044,C059,2026-10-06,294.8,423.96,5723.59,161.58,In Transit,Paid
TRX01329,REQ03478,WST00881,C039,C059,2026-08-15,1210.23,436.32,20664.69,2327.53,Delivered,Paid
TRX01330,REQ03479,WST00881,C055,C059,2026-09-02,491.97,367.6,6478.33,479.3,Delivered,Paid
TRX01331,REQ03481,WST00881,C004,C059,2026-07-18,732.03,394.4,11373.96,914.47,Delivered,Paid
TRX01332,REQ03483,WST00882,C025,C059,2026-08-21,901.84,360.72,11543.38,1856.93,Delivered,Paid
TRX01333,REQ03484,WST00882,C043,C059,2026-07-31,1316.1,336.72,16723.55,2550.2,Scheduled,Paid
TRX01334,REQ03485,WST00882,C013,C059,2026-08-20,866.83,323.62,21186.69,893.34,Delivered,Paid
TRX01335,REQ03486,WST00882,C023,C059,2026-07-07,1512.07,299.99,13305.23,2094.01,In Transit,Paid
TRX01336,REQ03490,WST00884,C051,C060,2026-07-23,914.3,138.65,21684.66,879.62,Delivered,Paid
TRX01337,REQ03499,WST00886,C052,C060,2026-07-10,327.06,333.69,4424.91,320.73,In Transit,Pending
TRX01338,REQ03505,WST00888,C004,C060,2026-08-29,411.39,223.27,4927.1,983.92,In Transit,Paid
TRX01339,REQ03509,WST00889,C055,C060,2026-07-23,1613.41,528.73,27532.94,3479.56,In Transit,Pending
TRX01340,REQ03515,WST00891,C046,C060,2026-07-29,760.59,284.51,17371.86,658.54,Scheduled,Pending
TRX01341,REQ03517,WST00892,C003,C060,2026-06-09,2244.31,469.38,29055.25,5523.03,Delivered,Paid
TRX01342,REQ03519,WST00892,C030,C060,2026-06-14,790.09,454.23,14544.97,1089.17,Delivered,Pending
TRX01343,REQ03522,WST00893,C011,C060,2026-06-26,233.27,192.27,2469.75,481.56,Delivered,Paid
TRX01344,REQ03523,WST00893,C045,C060,2026-06-28,274.19,174.87,3596.92,227.55,In Transit,Paid
TRX01345,REQ03524,WST00893,C025,C060,2026-08-02,687.49,169.65,9672.3,1340.24,Scheduled,Paid
TRX01346,REQ03526,WST00893,C045,C060,2026-09-06,370.09,163.38,3651.23,590.98,Delivered,Paid
TRX01347,REQ03529,WST00894,C017,C060,2026-07-30,2243.21,554.76,24339.77,4387.73,Scheduled,Partially Paid
TRX01348,REQ03530,WST00894,C007,C060,2026-06-22,2150.64,527.06,30327.56,2483.55,Delivered,Partially Paid
TRX01349,REQ03534,WST00895,C048,C060,2026-07-03,2887.66,198.81,52857.27,4846.71,Delivered,Paid
TRX01350,REQ03535,WST00895,C016,C060,2026-07-30,3333.73,218.05,31068.01,4317.7,In Transit,Paid
TRX01351,REQ03536,WST00896,C028,C060,2026-09-11,1770.0,285.17,41747.33,4241.15,Scheduled,Partially Paid
TRX01352,REQ03540,WST00897,C032,C060,2026-09-09,2767.01,509.09,52252.66,5126.66,Delivered,Partially Paid
TRX01353,REQ03541,WST00897,C032,C060,2026-06-13,2414.47,431.99,29889.98,4002.33,Delivered,Paid
TRX01354,REQ03542,WST00897,C002,C060,2026-06-18,3408.63,416.41,29091.5,3408.42,Delivered,Paid
TRX01355,REQ03544,WST00897,C029,C060,2026-07-26,2399.41,481.37,46173.4,1939.43,Delivered,Pending
TRX01356,REQ03546,WST00898,C024,C060,2026-07-15,1330.15,192.48,10784.86,2156.64,Scheduled,Paid
TRX01357,REQ03550,WST00899,C017,C060,2026-07-06,344.84,491.88,4778.48,589.99,In Transit,Paid
TRX01358,REQ03551,WST00899,C059,C060,2026-09-17,168.65,425.69,2287.89,315.55,Delivered,Pending
TRX01359,REQ03552,WST00900,C001,C060,2026-06-23,852.57,150.19,12785.73,1654.39,Delivered,Paid
TRX01360,REQ03554,WST00900,C035,C060,2026-07-06,1254.27,128.93,18975.38,2477.35,Delivered,Paid
TRX01361,REQ03556,WST00900,C032,C060,2026-07-01,489.74,121.09,10150.79,832.72,In Transit,Paid
TRX01362,REQ03561,WST00902,C032,C060,2026-09-12,845.4,197.38,8228.88,1190.48,Delivered,Paid
TRX01363,REQ03563,WST00902,C013,C060,2026-07-18,189.7,215.35,2581.31,83.35,Scheduled,Pending
TRX01364,REQ03564,WST00902,C014,C060,2026-08-31,619.34,212.52,12871.56,670.17,Delivered,Paid
TRX01365,REQ03565,WST00902,C011,C060,2026-09-04,201.88,177.03,4415.84,357.75,In Transit,Paid
TRX01366,REQ03567,WST00903,C014,C060,2026-07-24,1238.2,36.55,16242.47,1163.17,Delivered,Paid
TRX01367,REQ03568,WST00903,C055,C060,2026-06-19,1623.21,37.41,20071.32,3267.47,Scheduled,Paid
TRX01368,REQ03575,WST00904,C006,C060,2026-09-23,1018.96,14.89,14965.64,764.78,Delivered,Paid
TRX01369,REQ03576,WST00905,C005,C060,2026-07-10,1465.85,510.84,21584.94,3449.81,Scheduled,Partially Paid
TRX01370,REQ03580,WST00905,C022,C060,2026-09-20,539.06,416.03,8208.38,1127.73,Scheduled,Paid
TRX01371,REQ03581,WST00905,C012,C060,2026-07-26,368.01,385.56,8924.85,472.04,Delivered,Paid
TRX01372,REQ03582,WST00906,C046,C060,2026-07-10,147.77,276.82,1270.1,280.87,Delivered,Paid
TRX01373,REQ03583,WST00906,C047,C060,2026-07-24,83.1,286.12,1176.57,150.35,Delivered,Paid
TRX01374,REQ03585,WST00906,C039,C060,2026-08-03,229.03,296.67,5071.69,189.21,In Transit,Paid
TRX01375,REQ03588,WST00907,C009,C060,2026-06-24,1119.34,463.88,12277.49,1837.33,Delivered,Pending
TRX01376,REQ03589,WST00907,C001,C060,2026-09-19,2469.38,396.76,54511.45,5837.42,Delivered,Paid
TRX01377,REQ03590,WST00907,C022,C060,2026-06-25,917.81,371.66,18403.27,2167.3,Delivered,Pending
TRX01378,REQ03592,WST00907,C007,C060,2026-08-25,1602.34,366.21,23666.64,2815.9,Delivered,Paid
TRX01379,REQ03593,WST00907,C005,C060,2026-06-30,1259.68,367.32,24971.97,1300.46,Delivered,Paid
TRX01380,REQ03595,WST00908,C040,C060,2026-09-21,3589.66,460.38,68785.66,4180.68,In Transit,Paid
TRX01381,REQ03598,WST00908,C057,C060,2026-07-02,3030.31,413.31,31821.16,4004.62,Delivered,Paid
TRX01382,REQ03601,WST00909,C033,C060,2026-08-09,1078.25,279.36,9288.68,1306.85,Scheduled,Paid
TRX01383,REQ03608,WST00911,C050,C060,2026-09-20,3566.4,461.39,40732.76,1816.7,Delivered,Paid
TRX01384,REQ03610,WST00911,C003,C060,2026-07-03,2775.3,441.51,47793.64,6777.59,In Transit,Paid
TRX01385,REQ03611,WST00912,C010,C060,2026-08-15,1258.33,412.49,30187.77,2579.13,Delivered,Paid
TRX01386,REQ03614,WST00912,C047,C060,2026-06-09,1695.14,402.79,20557.07,4096.35,Delivered,Paid
